"User ID","User's Fullname","User First Name","User Last Name","User's Country","User's City","User Status","Assignment ID","Assignment Name","Organisation ID","Organisation Name","Position ID","Position Name","Manager ID","Manager Name","Appraiser ID","Appraiser Name"
2430,"Frank Cameron",Frank,Cameron,Australia,Sydney,Active,1685,"Content and Publications Editor",987,"HR Department",1412,"Content and Publications Editor",4017,"Hollie Potter",4017,"Hollie Potter"
2431,"Finley Thornton",Finley,Thornton,"United States",Chicago,Active,1686,"Senior Regulatory Adviser",996,"HR Department",2647,"Senior Regulatory Adviser",3052,"Graham Zavala",3052,"Graham Zavala"
2432,"Damir van Stigt",Damir,"van Stigt","United States",Chicago,Active,1687,"Special Counsel Governance",996,"HR Department",2648,"Special Counsel Governance",3045,"Bryan Douglas",3045,"Bryan Douglas"
2433,"Charlie Marsh",Charlie,Marsh,"United States",Chicago,Active,1688,"Deputy Company Secretary",996,"HR Department",2651,"Deputy Company Secretary",3045,"Bryan Douglas",3045,"Bryan Douglas"
2434,"Sophie Furneaux",Sophie,Furneaux,Australia,Melbourne,Active,1689,"Compliance Systems and Reporting Analyst",987,"HR Department",2666,"Compliance Systems and Reporting Analyst",3998,"Anna Murtha",3998,"Anna Murtha"
2435,"Lilly Hurley",Lilly,Hurley,Australia,Sydney,Active,1690,"Head of Compliance",987,"HR Department",2667,"Head of Compliance",3998,"Anna Murtha",3998,"Anna Murtha"
2436,"Kevin Hodges",Kevin,Hodges,France,Paris,Active,1691,"Health Communications Specialist",1006,"Finance Department",1413,"Health Communications Specialist",4017,"Hollie Potter",4017,"Hollie Potter"
2437,"An Tung",An,Tung,Australia,Sydney,Active,3218,"Senior Legal Counsel, Strategy",990,"Marketing Department",2671,"Senior Legal Counsel, Strategy",3998,"Anna Murtha",3998,"Anna Murtha"
2438,"Austin Hester",Austin,Hester,Australia,Sydney,Active,1698,"Senior Executive - Governance & Company Secretariat",987,"HR Department",2672,"Senior Executive - Governance & Company Secretariat",3045,"Bryan Douglas",3045,"Bryan Douglas"
2439,"Tiến Lý",Tiến,Lý,France,Paris,Active,3371,"Document Control Manager",1009,"Sales Department",2677,"Document Control Manager",3054,"Wang T'an",3054,"Wang T'an"
2440,"On Yen",On,Yen,Australia,Sydney,Active,3344,"Vendor & Business Continuity  Support Specialist",990,"Marketing Department",2679,"Vendor & Business Continuity  Support Specialist",3055,"Ming Ho",3055,"Ming Ho"
2441,"Erwin Tamez",Erwin,Tamez,France,Paris,Active,3335,"Ops Consultant - Claims",1008,"Marketing Department",2683,"Ops Consultant - Claims",3057,"Androcles Urías",3057,"Androcles Urías"
2442,"Lin Yao Liang","Lin Yao",Liang,Australia,Sydney,Active,3336,"Hosp & Provider Adv Consultant",990,"Marketing Department",2691,"Hosp & Provider Adv Consultant",4001,"Chín Võ",4001,"Chín Võ"
2443,"Lysanne Domhof",Lysanne,Domhof,Australia,Melbourne,Active,3337,"Snr Hosp & Prov Adv Consultant",990,"Marketing Department",2693,"Snr Hosp & Prov Adv Consultant",4001,"Chín Võ",4001,"Chín Võ"
2444,"Jayne Honkoop",Jayne,Honkoop,France,Paris,Active,3338,"Senior Reporting Specialist",1008,"Marketing Department",2700,"Senior Reporting Specialist",3058,"Qian Hung",3058,"Qian Hung"
2445,"Eliana Rojo",Eliana,Rojo,Australia,Melbourne,Active,3339,"Print & Fulfilment Coordinator",990,"Marketing Department",2715,"Print & Fulfilment Coordinator",3059,"Corrie Roosjen",3059,"Corrie Roosjen"
2446,"Theresa Duncan",Theresa,Duncan,Australia,Sydney,Active,1696,"Video Producer",987,"HR Department",1414,"Video Producer",4017,"Hollie Potter",4017,"Hollie Potter"
2447,"Yu Ts'ai",Yu,Ts'ai,France,Paris,Active,3220,"Senior Communications Delivery Manager",1008,"Marketing Department",2716,"Senior Communications Delivery Manager",3059,"Corrie Roosjen",3059,"Corrie Roosjen"
2448,"Encarnación Paz",Encarnación,Paz,"United States","Los Angeles",Active,3340,"Senior Communications Manager",996,"HR Department",2721,"Senior Communications Manager",3059,"Corrie Roosjen",3059,"Corrie Roosjen"
2449,"Cai Fan",Cai,Fan,"United States","Los Angeles",Active,3345,"Operational Communications Co-ordinator",996,"HR Department",2722,"Operational Communications Co-ordinator",3059,"Corrie Roosjen",3059,"Corrie Roosjen"
2450,"Eri Árias",Eri,Árias,Australia,Melbourne,Active,3955,"Property Operations Secondment",989,"Project Management Office",2725,"Property Operations Secondment",3062,"Abby Underwood",3062,"Abby Underwood"
2451,"Freddy Mommersteeg",Freddy,Mommersteeg,Australia,Melbourne,Active,3346,"Project Co-ordinator",990,"Marketing Department",2727,"Project Co-ordinator",3063,"Cynthia Maggard",3063,"Cynthia Maggard"
2452,"Eric Weber",Eric,Weber,Australia,Melbourne,Active,3341,"Property Data Analyst",990,"Marketing Department",2729,"Property Data Analyst",3064,"Thuyết Trương",3064,"Thuyết Trương"
2453,"Nhường Trịnh",Nhường,Trịnh,"United States","Los Angeles",Active,3342,"Leasing Asset Lead",996,"HR Department",2731,"Leasing Asset Lead",3065,"Sherry Rangel",3065,"Sherry Rangel"
2454,"Jocelín Aguirre",Jocelín,Aguirre,France,Paris,Active,3327,"P2P Manager",1008,"Marketing Department",2733,"P2P Manager",3066,"Oege Luijks",3066,"Oege Luijks"
2455,"Jackson Larcombe",Jackson,Larcombe,Australia,Melbourne,Active,3347,"Procurement Governance and Sustainability Manager",990,"Marketing Department",2734,"Procurement Governance and Sustainability Manager",3066,"Oege Luijks",3066,"Oege Luijks"
2456,"Sarah Stewart",Sarah,Stewart,Australia,Melbourne,Active,1697,"Video Content Producer",987,"HR Department",1415,"Video Content Producer",4017,"Hollie Potter",4017,"Hollie Potter"
2457,"Bé Hoàng",Bé,Hoàng,Australia,Sydney,Active,3343,"Procurement Analyst",990,"Marketing Department",2736,"Procurement Analyst",4002,"Cát Cao",4002,"Cát Cao"
2458,"Arabela Cantú",Arabela,Cantú,"United States","Los Angeles",Active,3348,"Procurement Systems Specialist",996,"HR Department",2737,"Procurement Systems Specialist",4002,"Cát Cao",4002,"Cát Cao"
2459,"Jesse Schelhaas",Jesse,Schelhaas,"United States","Los Angeles",Active,3957,"P2P Specialist",999,"Marketing Department",2740,"P2P Specialist",3067,"Betty Sills",3067,"Betty Sills"
2460,"Isabel Hawkins",Isabel,Hawkins,"United States",Chicago,Active,3956,"P2P Specialist",999,"Marketing Department",2742,"P2P Specialist",3067,"Betty Sills",3067,"Betty Sills"
2461,"Dorcas Amador",Dorcas,Amador,Australia,Sydney,Active,3650,"Category Manager",989,"Project Management Office",2745,"Category Manager",3068,"Tegan Slater",3068,"Tegan Slater"
2462,"Sheng Peng",Sheng,Peng,Australia,Melbourne,Active,1027,"Senior Executive Property & Procurement",987,"HR Department",2752,"Senior Executive Property & Procurement",3999,"Cheng Liang",3999,"Cheng Liang"
2463,"Zak Berry",Zak,Berry,France,Paris,Active,1747,"Security Consultant",1006,"Finance Department",2755,"Security Consultant",3070,"Lisan Breedijk",3070,"Lisan Breedijk"
2464,"Donna Clarkson",Donna,Clarkson,France,Paris,Active,1701,"Head of Retention Marketing & Marketing Automation",1006,"Finance Department",1418,"Head of Retention Marketing & Marketing Automation",3973,"Caroline Nash",3973,"Caroline Nash"
2465,"Sheena Hargrove",Sheena,Hargrove,Australia,Sydney,Active,1702,"Security Advisor",987,"HR Department",2756,"Security Advisor",3070,"Lisan Breedijk",3070,"Lisan Breedijk"
2466,"Shen Chuang",Shen,Chuang,Australia,Melbourne,Active,1703,"Security GRC Consultant",987,"HR Department",2760,"Security GRC Consultant",3070,"Lisan Breedijk",3070,"Lisan Breedijk"
2467,"Delisa Jones",Delisa,Jones,Australia,Melbourne,Active,1704,"Security Operations Engineer",987,"HR Department",2765,"Security Operations Engineer",3072,"Aaron Annear",3072,"Aaron Annear"
2468,"Chi Hung",Chi,Hung,Australia,Melbourne,Active,1705,"Information Technology Graduate",987,"HR Department",2766,"Information Technology Graduate",3072,"Aaron Annear",3072,"Aaron Annear"
2469,"Nhường Hồ",Nhường,Hồ,"United States","Los Angeles",Active,1706,"Threat Hunter",996,"HR Department",2768,"Threat Hunter",3072,"Aaron Annear",3072,"Aaron Annear"
2470,"Dung Trần",Dung,Trần,Australia,Sydney,Active,1716,"Senior - Security Operations Engineer",987,"HR Department",2770,"Senior - Security Operations Engineer",3072,"Aaron Annear",3072,"Aaron Annear"
2471,"Gordon Randall",Gordon,Randall,Australia,Melbourne,Active,1717,"Senior Executive Customer & Commercial Excellence",987,"HR Department",1461,"Senior Executive Customer & Commercial Excellence",3110,"Li Na Hsiao",3110,"Li Na Hsiao"
2472,"Lea Valadez",Lea,Valadez,"United States","Los Angeles",Active,1707,PA,996,"HR Department",2772,PA,3069,"Zane Oldham",3069,"Zane Oldham"
2473,"Xavier Livingston",Xavier,Livingston,Australia,Sydney,Active,1533,"Head of IT Security Delivery",987,"HR Department",2773,"Head of IT Security Delivery",3069,"Zane Oldham",3069,"Zane Oldham"
2474,"Sa Hoàng",Sa,Hoàng,"United States","Los Angeles",Active,1708,"Change Manager Capability & Reporting",996,"HR Department",2779,"Change Manager Capability & Reporting",3074,"Shen Mao",3074,"Shen Mao"
2475,"Zhu P'eng",Zhu,P'eng,Australia,Sydney,Active,2281,"Environment Manager",988,"Finance Department",2780,"Environment Manager",3074,"Shen Mao",3074,"Shen Mao"
2476,"Lucas Hack",Lucas,Hack,"United States",Chicago,Active,1718,"PPO Portfolio Analyst",996,"HR Department",2782,"PPO Portfolio Analyst",3075,"Rebecca Faulkner",3075,"Rebecca Faulkner"
2477,"Benjamin Summers",Benjamin,Summers,"United States",Chicago,Active,1709,"Enterprise Change Manager",996,"HR Department",2783,"Enterprise Change Manager",3075,"Rebecca Faulkner",3075,"Rebecca Faulkner"
2478,"Ali Wickens",Ali,Wickens,"United States",Chicago,Active,1710,"Service Continuity Lead",996,"HR Department",2787,"Service Continuity Lead",3077,"Jessin Camps",3077,"Jessin Camps"
2479,"Jasmine Hart",Jasmine,Hart,France,Paris,Active,1550,"Data Science Lead",1005,"HR Department",1471,"Data Science Lead",3120,"Chuyên Huỳnh",3120,"Chuyên Huỳnh"
2480,"Nolberto Venegas",Nolberto,Venegas,Australia,Melbourne,Active,2969,"Change Manager",995,"Facilities Department",2822,"Change Manager",3079,"Erlinda Gervais",3079,"Erlinda Gervais"
2481,"Khánh Đinh",Khánh,Đinh,Australia,Sydney,Active,2279,"Program Change Manager",988,"Finance Department",2831,"Program Change Manager",4003,"Nữ Thơy",4003,"Nữ Thơy"
2482,"Tarquino Zepeda",Tarquino,Zepeda,Australia,Sydney,Active,2288,"Release & Environment Manager",988,"Finance Department",2832,"Release & Environment Manager",4003,"Nữ Thơy",4003,"Nữ Thơy"
2483,"Sofiel Herrera",Sofiel,Herrera,Australia,Sydney,Active,1711,"Head of Portfolio and Priority Project Office (PPO)",987,"HR Department",2834,"Head of Portfolio and Priority Project Office (PPO)",3073,"Valdrada Camarillo",3073,"Valdrada Camarillo"
2484,"Jing Hê",Jing,Hê,France,Paris,Active,1712,"T&O Strategy Lead",1006,"Finance Department",2836,"T&O Strategy Lead",3073,"Valdrada Camarillo",3073,"Valdrada Camarillo"
2485,"Dennis O'Neill",Dennis,O'Neill,Australia,Sydney,Active,1719,"Disaster Recovery Consultant",987,"HR Department",2838,"Disaster Recovery Consultant",4006,"Celest Paez",4006,"Celest Paez"
2486,"Clarence Woods",Clarence,Woods,France,Paris,Active,1713,"IT Service Delivery Technology Lead",1006,"Finance Department",2839,"IT Service Delivery Technology Lead",4006,"Celest Paez",4006,"Celest Paez"
2487,"Wara Cerda",Wara,Cerda,Australia,Sydney,Active,1714,"IT Service Delivery Lead",987,"HR Department",2840,"IT Service Delivery Lead",4006,"Celest Paez",4006,"Celest Paez"
2488,"Isabel Dicks",Isabel,Dicks,Australia,Melbourne,Active,1715,"Vendor Mgr - Database Services",987,"HR Department",2841,"Vendor Mgr - Database Services",4006,"Celest Paez",4006,"Celest Paez"
2489,"Elias Pacheco",Elias,Pacheco,France,Paris,Active,2961,"Service Desk Analyst",1006,"Finance Department",2845,"Service Desk Analyst",3081,"Robert Ellis",3081,"Robert Ellis"
2490,"Emma Kay",Emma,Kay,Australia,Melbourne,Active,2832,"IT Cust Serv Technician",994,"Legal Department",2846,"IT Cust Serv Technician",3081,"Robert Ellis",3081,"Robert Ellis"
2491,"Li Tao",Li,Tao,France,Paris,Active,3422,"Senior IT Technician",1009,"Sales Department",2847,"Senior IT Technician",3081,"Robert Ellis",3081,"Robert Ellis"
2492,"Georgette Stevens",Georgette,Stevens,"United States","Los Angeles",Active,3349,"System Administrator",996,"HR Department",2854,"System Administrator",3081,"Robert Ellis",3081,"Robert Ellis"
2493,"Dominic Waylen",Dominic,Waylen,"United States","Los Angeles",Active,3350,"IT Service Mgmt Specialist",996,"HR Department",2855,"IT Service Mgmt Specialist",3080,"Lois Warnier",3080,"Lois Warnier"
2494,"Chan Yin",Chan,Yin,Australia,Melbourne,Active,3351,"Service Management Specialist-",990,"Marketing Department",2857,"Service Management Specialist-",3080,"Lois Warnier",3080,"Lois Warnier"
2495,"Lillian McLean",Lillian,McLean,"United States","Los Angeles",Active,1722,"Snr Data Science Developer",996,"HR Department",1476,"Snr Data Science Developer",3120,"Chuyên Huỳnh",3120,"Chuyên Huỳnh"
2496,"Ernest Mund",Ernest,Mund,Australia,Melbourne,Active,1535,"Infrastructure Solution Delivery Lead",987,"HR Department",2858,"Infrastructure Solution Delivery Lead",4006,"Celest Paez",4006,"Celest Paez"
2497,"Sophie Dorsch",Sophie,Dorsch,Australia,Melbourne,Active,2280,"IT Service Management Lead",988,"Finance Department",2859,"IT Service Management Lead",4006,"Celest Paez",4006,"Celest Paez"
2498,"Jessica Savage",Jessica,Savage,"United States","Los Angeles",Active,2282,"Network Engineer",996,"HR Department",2861,"Network Engineer",3082,"Wang Sung",3082,"Wang Sung"
2499,"Feng Niu",Feng,Niu,France,Paris,Active,2283,"Head of IM Delivery",1006,"Finance Department",2865,"Head of IM Delivery",3083,"George Taylor",3083,"George Taylor"
2500,"Elbertus Franke",Elbertus,Franke,Australia,Melbourne,Active,2284,"Head of Information Management Support",988,"Finance Department",2866,"Head of Information Management Support",3083,"George Taylor",3083,"George Taylor"
2501,"Selene Tejada",Selene,Tejada,Australia,Sydney,Active,2285,"Data Services Manager",988,"Finance Department",2880,"Data Services Manager",4007,"Ting Shen",4007,"Ting Shen"
2502,"Meng Hung",Meng,Hung,"United States","Los Angeles",Active,2286,"Data Innovation Lead",996,"HR Department",2881,"Data Innovation Lead",4007,"Ting Shen",4007,"Ting Shen"
2503,"Sandro Arteaga",Sandro,Arteaga,"United States","Los Angeles",Active,3701,"Junior Analyst - Information Management",1004,"Facilities Department",2887,"Junior Analyst - Information Management",4008,"Erica Sloot",4008,"Erica Sloot"
2504,"Lucas Hunter",Lucas,Hunter,"United States","Los Angeles",Active,2601,"Data Science Analyst",996,"HR Department",1478,"Data Science Analyst",3120,"Chuyên Huỳnh",3120,"Chuyên Huỳnh"
2505,"Charles Eldridge",Charles,Eldridge,"United States",Chicago,Active,2970,"Data&Report Analyst&Developer",996,"HR Department",2905,"Data&Report Analyst&Developer",3085,"James Warren",3085,"James Warren"
2506,"Sophie Wand",Sophie,Wand,Australia,Sydney,Active,3352,"Senior SQL Developer",990,"Marketing Department",2909,"Senior SQL Developer",3085,"James Warren",3085,"James Warren"
2507,"Marceline Volker",Marceline,Volker,Australia,Melbourne,Active,3699,"Data Support Engineer",989,"Project Management Office",2913,"Data Support Engineer",3085,"James Warren",3085,"James Warren"
2508,"Alyson Ruark",Alyson,Ruark,France,Paris,Active,3700,"Junior Fullstack Developer",1009,"Sales Department",3366,"Junior Fullstack Developer",3085,"James Warren",3085,"James Warren"
2509,"Jai Baylis",Jai,Baylis,Australia,Sydney,Active,3702,"Snr Fullstack Developer",989,"Project Management Office",3372,"Snr Fullstack Developer",3085,"James Warren",3085,"James Warren"
2510,"Alyssa Barrow",Alyssa,Barrow,Australia,Melbourne,Active,2295,"PA to GM IT & Applications",988,"Finance Department",2915,"PA to GM IT & Applications",3083,"George Taylor",3083,"George Taylor"
2511,"Molly Bond",Molly,Bond,Australia,Melbourne,Active,3353,"Proposition Strategy Lead",990,"Marketing Department",1485,"Proposition Strategy Lead",3128,"Jochum van Rossum",3128,"Jochum van Rossum"
2512,"Jack Sherlock",Jack,Sherlock,Australia,Melbourne,Active,1536,"Senior Solution Architect",987,"HR Department",2922,"Senior Solution Architect",3089,"Qian Ts'ai",3089,"Qian Ts'ai"
2513,"Minna Lebrón",Minna,Lebrón,Australia,Melbourne,Active,2296,"Platform Architect",988,"Finance Department",2923,"Platform Architect",3089,"Qian Ts'ai",3089,"Qian Ts'ai"
2514,"Tarcila Nazario",Tarcila,Nazario,"United States","Los Angeles",Active,2305,"Enterprise Architect - Insurance",996,"HR Department",2927,"Enterprise Architect - Insurance",4010,"Meral Orhan",4010,"Meral Orhan"
2515,"Caitlin Collins",Caitlin,Collins,Australia,Sydney,Active,2297,"Solutions Architect",988,"Finance Department",2929,"Solutions Architect",3090,"Arthur Winfield",3090,"Arthur Winfield"
2516,"Emmy Mennes",Emmy,Mennes,"United States","Los Angeles",Active,2298,"Iteration Manager",996,"HR Department",2933,"Iteration Manager",4011,"Iracema Meléndez",4011,"Iracema Meléndez"
2517,"Wilber Fleeman",Wilber,Fleeman,Australia,Sydney,Active,1723,"Snr Scrum Master- Dev/Ops",987,"HR Department",2935,"Snr Scrum Master- Dev/Ops",4011,"Iracema Meléndez",4011,"Iracema Meléndez"
2518,"Bo Ch'ien",Bo,Ch'ien,"United States","Los Angeles",Active,2299,"Online Producer",996,"HR Department",2938,"Online Producer",3092,"Beronike Murillo",3092,"Beronike Murillo"
2519,"Zhu Hsing",Zhu,Hsing,Australia,Sydney,Active,3703,"DevOps Engineer - Cloud Serv",989,"Project Management Office",2942,"DevOps Engineer - Cloud Serv",3093,"Cameron Griffith",3093,"Cameron Griffith"
2520,"John Colin",John,Colin,Australia,Sydney,Active,2300,"Head of Planning and Performance",988,"Finance Department",1486,"Head of Planning and Performance",3110,"Li Na Hsiao",3110,"Li Na Hsiao"
2521,"Katya van der Klauw",Katya,"van der Klauw","United States",Chicago,Active,2301,"Iteration Mgr/Technical Lead",996,"HR Department",2943,"Iteration Mgr/Technical Lead",3092,"Beronike Murillo",3092,"Beronike Murillo"
2522,"Stacey van der Kolk",Stacey,"van der Kolk","United States",Chicago,Active,1724,"Senior AEM Java Developer.",996,"HR Department",2944,"Senior AEM Java Developer.",3092,"Beronike Murillo",3092,"Beronike Murillo"
2523,"Cyprien Estévez",Cyprien,Estévez,"United States",Chicago,Active,2302,"Front End Developer",996,"HR Department",2946,"Front End Developer",3092,"Beronike Murillo",3092,"Beronike Murillo"
2524,"Sophie Cavazos",Sophie,Cavazos,Australia,Melbourne,Active,2971,"Solution Designer",995,"Facilities Department",2965,"Solution Designer",3096,"Ida Whittaker",3096,"Ida Whittaker"
2525,"Một Đinh",Một,Đinh,Australia,Sydney,Active,2303,"IT Graduate",988,"Finance Department",2966,"IT Graduate",3094,"Nghị Đào",3094,"Nghị Đào"
2526,"Sarah Lyng",Sarah,Lyng,Australia,Melbourne,Active,3705,"CX Project Coordinator",989,"Project Management Office",1488,"CX Project Coordinator",3135,"Bội Đặng",3135,"Bội Đặng"
2527,"Ivonne Santillán",Ivonne,Santillán,Australia,Sydney,Active,2304,"Dev Ops",988,"Finance Department",2969,"Dev Ops",4012,"Guy Lucy",4012,"Guy Lucy"
2528,"Hành Đinh",Hành,Đinh,Australia,Sydney,Active,3354,"Senior Android Developer",990,"Marketing Department",2973,"Senior Android Developer",3097,"Alexandra O'Neill",3097,"Alexandra O'Neill"
2529,"An Hà",An,Hà,France,Paris,Active,3706,"Integration Support & Dev.",1009,"Sales Department",2977,"Integration Support & Dev.",4013,"Catherine Eady",4013,"Catherine Eady"
2530,"Owen Glover",Owen,Glover,Australia,Sydney,Active,3707,"Integration Specialist",989,"Project Management Office",2978,"Integration Specialist",4013,"Catherine Eady",4013,"Catherine Eady"
2531,"Evan Francis",Evan,Francis,France,Paris,Active,3876,"API Developer",1009,"Sales Department",2979,"API Developer",4013,"Catherine Eady",4013,"Catherine Eady"
2532,"Stephen Friedman",Stephen,Friedman,Australia,Sydney,Active,3221,"Mobile Platform Lead",990,"Marketing Department",2981,"Mobile Platform Lead",3097,"Alexandra O'Neill",3097,"Alexandra O'Neill"
2533,"Thomas Bryan",Thomas,Bryan,Australia,Melbourne,Active,3710,"iOS Developer",989,"Project Management Office",2982,"iOS Developer",3097,"Alexandra O'Neill",3097,"Alexandra O'Neill"
2534,"Tom Archer",Tom,Archer,France,Paris,Active,3355,"Web Platform Lead",1008,"Marketing Department",2983,"Web Platform Lead",3097,"Alexandra O'Neill",3097,"Alexandra O'Neill"
2535,"Charles Mason",Charles,Mason,Australia,Melbourne,Active,3708,"Senior UI Developer",989,"Project Management Office",2985,"Senior UI Developer",3097,"Alexandra O'Neill",3097,"Alexandra O'Neill"
2536,"Bailey Prout",Bailey,Prout,France,Paris,Active,3993,"CX Designer",1012,"Legal Department",1491,"CX Designer",2995,"Penelope Oliver",2995,"Penelope Oliver"
2537,"Diane Cook",Diane,Cook,France,Paris,Active,3709,"Senior iOS Developer",1009,"Sales Department",2986,"Senior iOS Developer",3097,"Alexandra O'Neill",3097,"Alexandra O'Neill"
2538,"Zak Clayton",Zak,Clayton,"United States","Los Angeles",Active,2307,"Enterprise Automation Lead",996,"HR Department",2988,"Enterprise Automation Lead",3094,"Nghị Đào",3094,"Nghị Đào"
2539,"Út Vũ",Út,Vũ,"United States","Los Angeles",Active,1725,"Digital Quality Assurance Lead",996,"HR Department",2989,"Digital Quality Assurance Lead",3094,"Nghị Đào",3094,"Nghị Đào"
2540,"Arthur Collado",Arthur,Collado,Australia,Melbourne,Active,2308,"Lead Performance Engineer",988,"Finance Department",2992,"Lead Performance Engineer",4015,"Archie Woolacott",4015,"Archie Woolacott"
2541,"Johnny Spina",Johnny,Spina,Australia,Melbourne,Active,2309,"Senior Automation Analyst",988,"Finance Department",2993,"Senior Automation Analyst",4015,"Archie Woolacott",4015,"Archie Woolacott"
2542,"Chow Ch'ang",Chow,Ch'ang,Australia,Melbourne,Active,2310,"Quality Assurance",988,"Finance Department",2994,"Quality Assurance",4015,"Archie Woolacott",4015,"Archie Woolacott"
2543,"Emma van Sonsbeek",Emma,"van Sonsbeek","United States","Los Angeles",Active,2311,"Acquisition QA Leader",996,"HR Department",2997,"Acquisition QA Leader",4016,"Chang Hsieh",4016,"Chang Hsieh"
2544,"You Jen",You,Jen,France,Paris,Active,2312,"Digital Senior Automation Engineer",1006,"Finance Department",3001,"Digital Senior Automation Engineer",4014,"Meng Lai",4014,"Meng Lai"
2545,"Abby Collits",Abby,Collits,Australia,Melbourne,Active,2837,"Digital QA Lead",994,"Legal Department",3002,"Digital QA Lead",4014,"Meng Lai",4014,"Meng Lai"
2546,"Peng Lin",Peng,Lin,Australia,Melbourne,Active,3711,"Brand Experience Lead",989,"Project Management Office",1493,"Brand Experience Lead",3135,"Bội Đặng",3135,"Bội Đặng"
2547,"Aartje Nakken",Aartje,Nakken,Australia,Sydney,Active,2313,"API Platform Lead",988,"Finance Department",3003,"API Platform Lead",3094,"Nghị Đào",3094,"Nghị Đào"
2548,"Renato Montemayor",Renato,Montemayor,"United States","Los Angeles",Active,3712,"Snr Business Systems Analyst",1004,"Facilities Department",3007,"Snr Business Systems Analyst",3099,"Bernadine Fokkinga",3099,"Bernadine Fokkinga"
2549,"Hui Ying Chu","Hui Ying",Chu,"United States","Los Angeles",Active,3713,"Senior Support Analyst",1004,"Facilities Department",3014,"Senior Support Analyst",3101,"Lewis Owens",3101,"Lewis Owens"
2550,"Sheila Guardado",Sheila,Guardado,"United States",Chicago,Active,3356,"DevOps Engineer",996,"HR Department",3057,"DevOps Engineer",3103,"Alexis Bagley",3103,"Alexis Bagley"
2551,"Li Mei Hsu","Li Mei",Hsu,Australia,Sydney,Active,3714,"Junior Cloud Engineer",989,"Project Management Office",3060,"Junior Cloud Engineer",3103,"Alexis Bagley",3103,"Alexis Bagley"
2552,"Charles Burnett",Charles,Burnett,Australia,Melbourne,Active,3715,"Cloud Services Manager",989,"Project Management Office",3062,"Cloud Services Manager",3102,"Danielle Coker",3102,"Danielle Coker"
2553,"John Brewer",John,Brewer,France,Paris,Active,2314,"Business Delivery Manager",1006,"Finance Department",3064,"Business Delivery Manager",3104,"Mariam Brady",3104,"Mariam Brady"
2554,"Đường Hà",Đường,Hà,France,Paris,Active,3716,"CX Project Lead",1009,"Sales Department",1494,"CX Project Lead",3135,"Bội Đặng",3135,"Bội Đặng"
2555,"Emmie Karakus",Emmie,Karakus,Australia,Sydney,Active,2317,"Process Improvement Lead",988,"Finance Department",3065,"Process Improvement Lead",3104,"Mariam Brady",3104,"Mariam Brady"
2556,"Bonnie Eastman",Bonnie,Eastman,Australia,Melbourne,Active,2831,"Senior Manager - Process and Insight",994,"Legal Department",3068,"Senior Manager - Process and Insight",3105,"Ifigenia Chapa",3105,"Ifigenia Chapa"
2557,"Gabriel Wortman",Gabriel,Wortman,Australia,Melbourne,Active,2315,"Continuous Improvement Lead",988,"Finance Department",3072,"Continuous Improvement Lead",3106,"Connor Ashton",3106,"Connor Ashton"
2558,"Zi Yin",Zi,Yin,Australia,Melbourne,Active,2316,"Tech & Operations Graduate",988,"Finance Department",3075,"Tech & Operations Graduate",3106,"Connor Ashton",3106,"Connor Ashton"
2559,"Hóa Vũn",Hóa,Vũn,"United States","Los Angeles",Active,2833,"Senior Process Improvement Manager",996,"HR Department",3076,"Senior Process Improvement Manager",3106,"Connor Ashton",3106,"Connor Ashton"
2560,"Ammar Roosen",Ammar,Roosen,Australia,Sydney,Active,3222,"Process Improvement Analyst",990,"Marketing Department",3079,"Process Improvement Analyst",3106,"Connor Ashton",3106,"Connor Ashton"
2561,"Apolonio Tafoya",Apolonio,Tafoya,"United States","Los Angeles",Active,3718,"Portfolio Lead",1004,"Facilities Department",3092,"Portfolio Lead",3107,"Sinh Ngô",3107,"Sinh Ngô"
2562,"Francesca Woods",Francesca,Woods,Australia,Sydney,Active,2838,"Portfolio Performance Lead",994,"Legal Department",3094,"Portfolio Performance Lead",3107,"Sinh Ngô",3107,"Sinh Ngô"
2563,"Leny Sanderse",Leny,Sanderse,"United States","Los Angeles",Active,3903,"Portfolio Operations Lead",999,"Marketing Department",3099,"Portfolio Operations Lead",3108,"Argenis Ponce",3108,"Argenis Ponce"
2564,"Jorja Panton",Jorja,Panton,Australia,Sydney,Active,3994,"Temp Portfolio Operations Lead",989,"Project Management Office",3101,"Temp Portfolio Operations Lead",3108,"Argenis Ponce",3108,"Argenis Ponce"
2565,"Susanne Nederpel",Susanne,Nederpel,"United States",Chicago,Active,3995,"ResourceSupply&Demand Analyst",999,"Marketing Department",3102,"ResourceSupply&Demand Analyst",3108,"Argenis Ponce",3108,"Argenis Ponce"
2566,"Ruby Winter",Ruby,Winter,"United States",Chicago,Active,3719,"Business Agility, Change & Enablement Lead",1004,"Facilities Department",3103,"Business Agility, Change & Enablement Lead",3107,"Sinh Ngô",3107,"Sinh Ngô"
2567,"Alba Bullock",Alba,Bullock,"United States",Chicago,Active,2835,"Voice Services Engineer",996,"HR Department",3108,"Voice Services Engineer",4019,"Balduino Quiñónez",4019,"Balduino Quiñónez"
2568,"Pamela Meigs",Pamela,Meigs,"United States","Los Angeles",Active,3720,"Snr Analyst Cust Exp Advocacy",1004,"Facilities Department",1502,"Snr Analyst Cust Exp Advocacy",4031,"Davide Verduin",4031,"Davide Verduin"
